YearQuarter,Race_Ethnic,EDUC_LTD,Child_Status,Unemp,in_LF,WTFINL
2019Q4,All Other,< HS,Older Children,1,1,9100.9913
2019Q4,All Other,< HS,Child < 5,0,0,119860.8392
2019Q4,All Other,< HS,Child < 5,0,1,87502.6089
2019Q4,All Other,< HS,Child < 5,1,1,1224.7542
2019Q4,All Other,High School Diploma,No Children,0,0,373222.711
2019Q4,All Other,High School Diploma,No Children,0,1,733167.6067
2019Q4,All Other,High School Diploma,No Children,1,1,64645.5207
2019Q4,All Other,High School Diploma,Older Children,0,0,402053.5837
2019Q4,All Other,High School Diploma,Older Children,0,1,1075564.8272
2019Q4,All Other,High School Diploma,Older Children,1,1,41201.5142
2019Q4,All Other,High School Diploma,Child < 5,0,0,241087.2182
2019Q4,All Other,High School Diploma,Child < 5,0,1,348627.7828
2019Q4,All Other,High School Diploma,Child < 5,1,1,25173.9784
2019Q4,All Other,Some College,No Children,0,0,375599.7536
2019Q4,All Other,Some College,No Children,0,1,1256855.2155
2019Q4,All Other,Some College,No Children,1,1,57596.0039
2019Q4,All Other,Some College,Older Children,0,0,425159.3135
2019Q4,All Other,Some College,Older Children,0,1,1280982.6975
2019Q4,All Other,Some College,Older Children,1,1,35330.6707
2019Q4,All Other,Some College,Child < 5,0,0,253315.7017
2019Q4,All Other,Some College,Child < 5,0,1,422596.4396
2019Q4,All Other,Some College,Child < 5,1,1,26473.3375
2019Q4,All Other,College +,No Children,0,0,914252.3213
2019Q4,All Other,College +,No Children,0,1,4070308.1264
2019Q4,All Other,College +,No Children,1,1,95035.2544
2019Q4,All Other,College +,Older Children,0,0,892181.6033
2019Q4,All Other,College +,Older Children,0,1,2918573.3846
2019Q4,All Other,College +,Older Children,1,1,78555.5473
2019Q4,All Other,College +,Child < 5,0,0,908220.0407
2019Q4,All Other,College +,Child < 5,0,1,1414927.9723
2019Q4,All Other,College +,Child < 5,1,1,15651.0156
2020Q1,"Black, Non-Hispanic",< HS,No Children,0,0,412020.9823
2020Q1,"Black, Non-Hispanic",< HS,No Children,0,1,310424.2195
2020Q1,"Black, Non-Hispanic",< HS,No Children,1,1,10612.6117
2020Q1,"Black, Non-Hispanic",< HS,Older Children,0,0,251435.9511
2020Q1,"Black, Non-Hispanic",< HS,Older Children,0,1,461011.42
2020Q1,"Black, Non-Hispanic",< HS,Older Children,1,1,47876.725
2020Q1,"Black, Non-Hispanic",< HS,Child < 5,0,0,103271.632
2020Q1,"Black, Non-Hispanic",< HS,Child < 5,0,1,122662.3641
2020Q1,"Black, Non-Hispanic",< HS,Child < 5,1,1,9191.4373
2020Q1,"Black, Non-Hispanic",High School Diploma,No Children,0,0,833576.5611
2020Q1,"Black, Non-Hispanic",High School Diploma,No Children,0,1,1902480.5614
2020Q1,"Black, Non-Hispanic",High School Diploma,No Children,1,1,149358.4721
2020Q1,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,803975.2322
2020Q1,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,2090810.2206
2020Q1,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,163362.4473
2020Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,443458.9518
2020Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,918114.5074
2020Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,102096.5596
2020Q1,"Black, Non-Hispanic",Some College,No Children,0,0,694670.6474
2020Q1,"Black, Non-Hispanic",Some College,No Children,0,1,2312174.388
2020Q1,"Black, Non-Hispanic",Some College,No Children,1,1,183823.4676
2020Q1,"Black, Non-Hispanic",Some College,Older Children,0,0,473546.3615
2020Q1,"Black, Non-Hispanic",Some College,Older Children,0,1,2494823.5669
2020Q1,"Black, Non-Hispanic",Some College,Older Children,1,1,118574.1889
2020Q1,"Black, Non-Hispanic",Some College,Child < 5,0,0,342281.2172
2020Q1,"Black, Non-Hispanic",Some College,Child < 5,0,1,1048189.1677
2020Q1,"Black, Non-Hispanic",Some College,Child < 5,1,1,54753.0927
2020Q1,"Black, Non-Hispanic",College +,No Children,0,0,598005.6678
2020Q1,"Black, Non-Hispanic",College +,No Children,0,1,3748077.3305
2020Q1,"Black, Non-Hispanic",College +,No Children,1,1,105895.3907
2020Q1,"Black, Non-Hispanic",College +,Older Children,0,0,376553.8581
2020Q1,"Black, Non-Hispanic",College +,Older Children,0,1,2768627.7564
2020Q1,"Black, Non-Hispanic",College +,Older Children,1,1,48485.2918
2020Q1,"Black, Non-Hispanic",College +,Child < 5,0,0,232993.4165
2020Q1,"Black, Non-Hispanic",College +,Child < 5,0,1,1199922.8085
2020Q1,"Black, Non-Hispanic",College +,Child < 5,1,1,24584.3134
2020Q1,Hispanic,< HS,No Children,0,0,612898.7955
2020Q1,Hispanic,< HS,No Children,0,1,761606.4494
2020Q1,Hispanic,< HS,No Children,1,1,75172.1094
2020Q1,Hispanic,< HS,Older Children,0,0,2090536.0617
2020Q1,Hispanic,< HS,Older Children,0,1,2470606.9918
2020Q1,Hispanic,< HS,Older Children,1,1,226889.9367
2020Q1,Hispanic,< HS,Child < 5,0,0,1042949.1149
2020Q1,Hispanic,< HS,Child < 5,0,1,535463.6087
2020Q1,Hispanic,< HS,Child < 5,1,1,73906.0915
2020Q1,Hispanic,High School Diploma,No Children,0,0,870991.013
2020Q1,Hispanic,High School Diploma,No Children,0,1,2342097.7759
2020Q1,Hispanic,High School Diploma,No Children,1,1,106864.5596
2020Q1,Hispanic,High School Diploma,Older Children,0,0,1823719.2595
2020Q1,Hispanic,High School Diploma,Older Children,0,1,3425853.5971
2020Q1,Hispanic,High School Diploma,Older Children,1,1,208273.6702
2020Q1,Hispanic,High School Diploma,Child < 5,0,0,1034799.1581
2020Q1,Hispanic,High School Diploma,Child < 5,0,1,1300647.7706
2020Q1,Hispanic,High School Diploma,Child < 5,1,1,75098.8796
2020Q1,Hispanic,Some College,No Children,0,0,637195.4019
2020Q1,Hispanic,Some College,No Children,0,1,2521771.2182
2020Q1,Hispanic,Some College,No Children,1,1,91161.2731
2020Q1,Hispanic,Some College,Older Children,0,0,836859.8403
2020Q1,Hispanic,Some College,Older Children,0,1,3062620.8126
2020Q1,Hispanic,Some College,Older Children,1,1,152693.623
2020Q1,Hispanic,Some College,Child < 5,0,0,711172.9621
2020Q1,Hispanic,Some College,Child < 5,0,1,1243279.6456
2020Q1,Hispanic,Some College,Child < 5,1,1,59375.3514
2020Q1,Hispanic,College +,No Children,0,0,450322.164
2020Q1,Hispanic,College +,No Children,0,1,3225146.0236
2020Q1,Hispanic,College +,No Children,1,1,120423.5768
2020Q1,Hispanic,College +,Older Children,0,0,552600.2855
2020Q1,Hispanic,College +,Older Children,0,1,2807353.5426
2020Q1,Hispanic,College +,Older Children,1,1,53713.9663
2020Q1,Hispanic,College +,Child < 5,0,0,362561.316
2020Q1,Hispanic,College +,Child < 5,0,1,1055532.5491
2020Q1,Hispanic,College +,Child < 5,1,1,22187.5809
2020Q1,"White, Non-Hispanic",< HS,No Children,0,0,991149.2919
2020Q1,"White, Non-Hispanic",< HS,No Children,0,1,478519.8936
2020Q1,"White, Non-Hispanic",< HS,No Children,1,1,45252.8541
2020Q1,"White, Non-Hispanic",< HS,Older Children,0,0,548617.7226
2020Q1,"White, Non-Hispanic",< HS,Older Children,0,1,641436.092
2020Q1,"White, Non-Hispanic",< HS,Older Children,1,1,29990.8903
2020Q1,"White, Non-Hispanic",< HS,Child < 5,0,0,384476.5065
2020Q1,"White, Non-Hispanic",< HS,Child < 5,0,1,208586.5125
2020Q1,"White, Non-Hispanic",< HS,Child < 5,1,1,17052.9725
2020Q1,"White, Non-Hispanic",High School Diploma,No Children,0,0,2557773.1823
2020Q1,"White, Non-Hispanic",High School Diploma,No Children,0,1,6289769.9253
2020Q1,"White, Non-Hispanic",High School Diploma,No Children,1,1,277876.2347
2020Q1,"White, Non-Hispanic",High School Diploma,Older Children,0,0,2352977.5116
2020Q1,"White, Non-Hispanic",High School Diploma,Older Children,0,1,6327195.7681
2020Q1,"White, Non-Hispanic",High School Diploma,Older Children,1,1,162384.6788
2020Q1,"White, Non-Hispanic",High School Diploma,Child < 5,0,0,1396609.0861
2020Q1,"White, Non-Hispanic",High School Diploma,Child < 5,0,1,1960254.694
2020Q1,"White, Non-Hispanic",High School Diploma,Child < 5,1,1,86594.6841
2020Q1,"White, Non-Hispanic",Some College,No Children,0,0,2168068.5129
2020Q1,"White, Non-Hispanic",Some College,No Children,0,1,9738535.177
2020Q1,"White, Non-Hispanic",Some College,No Children,1,1,214837.1905
2020Q1,"White, Non-Hispanic",Some College,Older Children,0,0,2792561.9091
2020Q1,"White, Non-Hispanic",Some College,Older Children,0,1,9597352.5314
2020Q1,"White, Non-Hispanic",Some College,Older Children,1,1,271190.7721
2020Q1,"White, Non-Hispanic",Some College,Child < 5,0,0,1736513.8957
2020Q1,"White, Non-Hispanic",Some College,Child < 5,0,1,3324552.9281
2020Q1,"White, Non-Hispanic",Some College,Child < 5,1,1,122216.0966
2020Q1,"White, Non-Hispanic",College +,No Children,0,0,2480825.041
2020Q1,"White, Non-Hispanic",College +,No Children,0,1,21319621.545
2020Q1,"White, Non-Hispanic",College +,No Children,1,1,337515.1912
2020Q1,"White, Non-Hispanic",College +,Older Children,0,0,2536119.6379
2020Q1,"White, Non-Hispanic",College +,Older Children,0,1,16481657.659
2020Q1,"White, Non-Hispanic",College +,Older Children,1,1,318307.4807
2020Q1,"White, Non-Hispanic",College +,Child < 5,0,0,2348167.7673
2020Q1,"White, Non-Hispanic",College +,Child < 5,0,1,8161239.1637
2020Q1,"White, Non-Hispanic",College +,Child < 5,1,1,114253.983
2020Q1,All Other,< HS,No Children,0,0,125719.853
2020Q1,All Other,< HS,No Children,0,1,142835.1727
2020Q1,All Other,< HS,No Children,1,1,17075.5961
2020Q1,All Other,< HS,Older Children,0,0,270556.121
2020Q1,All Other,< HS,Older Children,0,1,209609.4985
2020Q1,All Other,< HS,Older Children,1,1,11793.2104
2020Q1,All Other,< HS,Child < 5,0,0,124870.4446
2020Q1,All Other,< HS,Child < 5,0,1,125265.6925
2020Q1,All Other,< HS,Child < 5,1,1,1825.3587
2020Q1,All Other,High School Diploma,No Children,0,0,333538.6197
2020Q1,All Other,High School Diploma,No Children,0,1,741456.5773
2020Q1,All Other,High School Diploma,No Children,1,1,25531.4103
2020Q1,All Other,High School Diploma,Older Children,0,0,346341.9909
2020Q1,All Other,High School Diploma,Older Children,0,1,1053278.6879
2020Q1,All Other,High School Diploma,Older Children,1,1,36484.4667
2020Q1,All Other,High School Diploma,Child < 5,0,0,273186.9904
2020Q1,All Other,High School Diploma,Child < 5,0,1,232146.3412
2020Q1,All Other,High School Diploma,Child < 5,1,1,14082.2653
2020Q1,All Other,Some College,No Children,0,0,413328.666
2020Q1,All Other,Some College,No Children,0,1,1093193.4453
2020Q1,All Other,Some College,No Children,1,1,32756.4695
2020Q1,All Other,Some College,Older Children,0,0,408827.7323
2020Q1,All Other,Some College,Older Children,0,1,1136047.9253
2020Q1,All Other,Some College,Older Children,1,1,42893.3651
2020Q1,All Other,Some College,Child < 5,0,0,211520.2981
2020Q1,All Other,Some College,Child < 5,0,1,374282.6801
2020Q1,All Other,Some College,Child < 5,1,1,45251.4052
2020Q1,All Other,College +,No Children,0,0,877233.6279
2020Q1,All Other,College +,No Children,0,1,3954297.9418
2020Q1,All Other,College +,No Children,1,1,187529.9874
2020Q1,All Other,College +,Older Children,0,0,1088831.4197
2020Q1,All Other,College +,Older Children,0,1,3052869.8585
2020Q1,All Other,College +,Older Children,1,1,94049.693
2020Q1,All Other,College +,Child < 5,0,0,929154.001
2020Q1,All Other,College +,Child < 5,0,1,1499367.163
2020Q1,All Other,College +,Child < 5,1,1,30877.2843
2020Q2,"Black, Non-Hispanic",< HS,No Children,0,0,302347.6423
2020Q2,"Black, Non-Hispanic",< HS,No Children,0,1,223353.6764
2020Q2,"Black, Non-Hispanic",< HS,No Children,1,1,63188.6645
2020Q2,"Black, Non-Hispanic",< HS,Older Children,0,0,255205.2096
2020Q2,"Black, Non-Hispanic",< HS,Older Children,0,1,306302.2143
2020Q2,"Black, Non-Hispanic",< HS,Older Children,1,1,109493.5921
2020Q2,"Black, Non-Hispanic",< HS,Child < 5,0,0,64598.9896
2020Q2,"Black, Non-Hispanic",< HS,Child < 5,0,1,180169.9487
2020Q2,"Black, Non-Hispanic",< HS,Child < 5,1,1,43248.8142
2020Q2,"Black, Non-Hispanic",High School Diploma,No Children,0,0,1362596.1838
2020Q2,"Black, Non-Hispanic",High School Diploma,No Children,0,1,1459896.0426
2020Q2,"Black, Non-Hispanic",High School Diploma,No Children,1,1,388145.3774
2020Q2,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,921358.1498
2020Q2,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,1662388.3167
2020Q2,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,332905.7245
2020Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,427827.6787
2020Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,585941.9454
2020Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,166619.7615
2020Q2,"Black, Non-Hispanic",Some College,No Children,0,0,838984.5817
2020Q2,"Black, Non-Hispanic",Some College,No Children,0,1,1993833.3823
2020Q2,"Black, Non-Hispanic",Some College,No Children,1,1,420870.5078
2020Q2,"Black, Non-Hispanic",Some College,Older Children,0,0,668572.5343
2020Q2,"Black, Non-Hispanic",Some College,Older Children,0,1,2380193.0987
2020Q2,"Black, Non-Hispanic",Some College,Older Children,1,1,416764.7935
2020Q2,"Black, Non-Hispanic",Some College,Child < 5,0,0,322346.6229
2020Q2,"Black, Non-Hispanic",Some College,Child < 5,0,1,717606.3087
2020Q2,"Black, Non-Hispanic",Some College,Child < 5,1,1,219027.1736
2020Q2,"Black, Non-Hispanic",College +,No Children,0,0,596845.7208
2020Q2,"Black, Non-Hispanic",College +,No Children,0,1,3652537.7305
2020Q2,"Black, Non-Hispanic",College +,No Children,1,1,328384.1967
2020Q2,"Black, Non-Hispanic",College +,Older Children,0,0,393348.1417
2020Q2,"Black, Non-Hispanic",College +,Older Children,0,1,2634546.5316
2020Q2,"Black, Non-Hispanic",College +,Older Children,1,1,142591.7359
2020Q2,"Black, Non-Hispanic",College +,Child < 5,0,0,232796.8341
2020Q2,"Black, Non-Hispanic",College +,Child < 5,0,1,1015285.4077
2020Q2,"Black, Non-Hispanic",College +,Child < 5,1,1,128673.0622
2020Q2,Hispanic,< HS,No Children,0,0,653359.5021
2020Q2,Hispanic,< HS,No Children,0,1,472997.48
2020Q2,Hispanic,< HS,No Children,1,1,210343.7071
2020Q2,Hispanic,< HS,Older Children,0,0,2353252.7679
2020Q2,Hispanic,< HS,Older Children,0,1,1840302.6958
2020Q2,Hispanic,< HS,Older Children,1,1,608191.7667
2020Q2,Hispanic,< HS,Child < 5,0,0,1004256.017
2020Q2,Hispanic,< HS,Child < 5,0,1,433748.6764
2020Q2,Hispanic,< HS,Child < 5,1,1,107796.637
2020Q2,Hispanic,High School Diploma,No Children,0,0,1053430.1114
2020Q2,Hispanic,High School Diploma,No Children,0,1,1666003.8661
2020Q2,Hispanic,High School Diploma,No Children,1,1,420989.1387
2020Q2,Hispanic,High School Diploma,Older Children,0,0,1914920.5248
2020Q2,Hispanic,High School Diploma,Older Children,0,1,2599580.4899
2020Q2,Hispanic,High School Diploma,Older Children,1,1,585093.0998
2020Q2,Hispanic,High School Diploma,Child < 5,0,0,1064326.6458
2020Q2,Hispanic,High School Diploma,Child < 5,0,1,850026.3735
2020Q2,Hispanic,High School Diploma,Child < 5,1,1,262382.5894
2020Q2,Hispanic,Some College,No Children,0,0,717189.6844
2020Q2,Hispanic,Some College,No Children,0,1,2240989.2024
2020Q2,Hispanic,Some College,No Children,1,1,375277.9355
2020Q2,Hispanic,Some College,Older Children,0,0,963401.4884
2020Q2,Hispanic,Some College,Older Children,0,1,2882027.5825
2020Q2,Hispanic,Some College,Older Children,1,1,459478.1246
2020Q2,Hispanic,Some College,Child < 5,0,0,736354.4128
2020Q2,Hispanic,Some College,Child < 5,0,1,898908.2658
2020Q2,Hispanic,Some College,Child < 5,1,1,233573.1559
2020Q2,Hispanic,College +,No Children,0,0,792988.7268
2020Q2,Hispanic,College +,No Children,0,1,3136181.2695
2020Q2,Hispanic,College +,No Children,1,1,400425.9606
2020Q2,Hispanic,College +,Older Children,0,0,715603.3671
2020Q2,Hispanic,College +,Older Children,0,1,2508534.9455
2020Q2,Hispanic,College +,Older Children,1,1,316262.0541
2020Q2,Hispanic,College +,Child < 5,0,0,518885.6617
2020Q2,Hispanic,College +,Child < 5,0,1,1121489.1679
2020Q2,Hispanic,College +,Child < 5,1,1,61246.8784
2020Q2,"White, Non-Hispanic",< HS,No Children,0,0,813751.2146
2020Q2,"White, Non-Hispanic",< HS,No Children,0,1,412051.9774
2020Q2,"White, Non-Hispanic",< HS,No Children,1,1,65152.1173
2020Q2,"White, Non-Hispanic",< HS,Older Children,0,0,688131.4926
2020Q2,"White, Non-Hispanic",< HS,Older Children,0,1,552242.0602
2020Q2,"White, Non-Hispanic",< HS,Older Children,1,1,116823.9371
2020Q2,"White, Non-Hispanic",< HS,Child < 5,0,0,346506.564
2020Q2,"White, Non-Hispanic",< HS,Child < 5,0,1,171682.9973
2020Q2,"White, Non-Hispanic",< HS,Child < 5,1,1,77321.5551
2020Q2,"White, Non-Hispanic",High School Diploma,No Children,0,0,3289581.2477
2020Q2,"White, Non-Hispanic",High School Diploma,No Children,0,1,4934826.497
2020Q2,"White, Non-Hispanic",High School Diploma,No Children,1,1,949149.5217
2020Q2,"White, Non-Hispanic",High School Diploma,Older Children,0,0,2461149.9053
2020Q2,"White, Non-Hispanic",High School Diploma,Older Children,0,1,5269365.7293
2020Q2,"White, Non-Hispanic",High School Diploma,Older Children,1,1,810117.9176
2020Q2,"White, Non-Hispanic",High School Diploma,Child < 5,0,0,1471696.5506
2020Q2,"White, Non-Hispanic",High School Diploma,Child < 5,0,1,1408380.4326
2020Q2,"White, Non-Hispanic",High School Diploma,Child < 5,1,1,311665.3974
2020Q2,"White, Non-Hispanic",Some College,No Children,0,0,2252721.1407
2020Q2,"White, Non-Hispanic",Some College,No Children,0,1,7974626.1231
2020Q2,"White, Non-Hispanic",Some College,No Children,1,1,1224656.7026
2020Q2,"White, Non-Hispanic",Some College,Older Children,0,0,2993340.5974
2020Q2,"White, Non-Hispanic",Some College,Older Children,0,1,8226164.7411
2020Q2,"White, Non-Hispanic",Some College,Older Children,1,1,1079518.6702
2020Q2,"White, Non-Hispanic",Some College,Child < 5,0,0,1691565.0808
2020Q2,"White, Non-Hispanic",Some College,Child < 5,0,1,2755502.8873
2020Q2,"White, Non-Hispanic",Some College,Child < 5,1,1,435784.3663
2020Q2,"White, Non-Hispanic",College +,No Children,0,0,3050085.2091
2020Q2,"White, Non-Hispanic",College +,No Children,0,1,19936264.687
2020Q2,"White, Non-Hispanic",College +,No Children,1,1,1795432.6643
2020Q2,"White, Non-Hispanic",College +,Older Children,0,0,3274581.0516
2020Q2,"White, Non-Hispanic",College +,Older Children,0,1,16107546.711
2020Q2,"White, Non-Hispanic",College +,Older Children,1,1,1050717.0969
2020Q2,"White, Non-Hispanic",College +,Child < 5,0,0,2509857.9866
2020Q2,"White, Non-Hispanic",College +,Child < 5,0,1,7568186.1983
2020Q2,"White, Non-Hispanic",College +,Child < 5,1,1,462171.7341
2020Q2,All Other,< HS,No Children,0,0,57749.0057
2020Q2,All Other,< HS,No Children,0,1,70403.9682
2020Q2,All Other,< HS,No Children,1,1,26962.0289
2020Q2,All Other,< HS,Older Children,0,0,255418.6649
2020Q2,All Other,< HS,Older Children,0,1,167138.7958
2020Q2,All Other,< HS,Older Children,1,1,125378.4705
2020Q2,All Other,< HS,Child < 5,0,0,100758.0801
2020Q2,All Other,< HS,Child < 5,0,1,64843.0473
2020Q2,All Other,< HS,Child < 5,1,1,40555.3466
2020Q2,All Other,High School Diploma,No Children,0,0,344511.6376
2020Q2,All Other,High School Diploma,No Children,0,1,499721.9643
2020Q2,All Other,High School Diploma,No Children,1,1,182824.5865
2020Q2,All Other,High School Diploma,Older Children,0,0,520697.2515
2020Q2,All Other,High School Diploma,Older Children,0,1,746895.3823
2020Q2,All Other,High School Diploma,Older Children,1,1,183467.261
2020Q2,All Other,High School Diploma,Child < 5,0,0,252001.0297
2020Q2,All Other,High School Diploma,Child < 5,0,1,140464.9229
